Anzahl_Slots,Max_Domains,Max_Events,Mean_Cosine_Prev_Pseudonym,Avg_Utility_ThirdParty,Total_Resets,Total_Segments,kNN_Accuracy_k1,kNN_Accuracy_k3,kNN_Accuracy_k5,kNN_Accuracy_k10,kNN_Accuracy_k20
15,10,200,0.7112536516974745,29.379621329179297,5715888,5715888,0.04717919595345465,0.08203449752689346,0.10466685141486327,0.14555761064597486,0.212304194903749
15,10,300,0.7112708404312448,29.380310104318696,5715754,5715754,0.047177502740670785,0.08203572092150922,0.10466563116607187,0.14555507462357548,0.21230392350685492
15,15,50,0.7141191129192376,43.805398898152106,3833560,3833560,0.04881702647147821,0.09019005832698589,0.1191884305971473,0.17076764156554222,0.24159006250065213
15,15,100,0.7149105125869812,43.93332900794972,3822397,3822397,0.04866265853599194,0.08996946157084154,0.11898110007934812,0.17059138545786845,0.24120492978620484
15,15,150,0.7151674545171158,43.95787017804795,3820263,3820263,0.04859534539899478,0.08991004022497928,0.11893055530470023,0.1705052767309476,0.24110879277159714
15,15,200,0.7152041180842973,43.96646721731235,3819516,3819516,0.048586784294135696,0.08988992322587469,0.11890773595397951,0.1704996130399768,0.2410857815492853
15,15,300,0.7153272806913505,43.975827656667725,3818703,3818703,0.04859162914738329,0.08989675290275258,0.11891681547373545,0.17050579738722807,0.24107164134000472
15,20,50,0.7135530141599163,60.138542312766525,2792396,2792396,0.054960686091800735,0.09864324400980377,0.13130730741628335,0.18279033489519395,0.264693474707742
15,20,100,0.7156954730484805,60.51623838545165,2774968,2774968,0.05480459594489018,0.09838563904160336,0.13108799813187036,0.1825902136529142,0.2644347610494968
15,20,150,0.7162764521196652,60.59648871483456,2771293,2771293,0.054734739343692634,0.09830212828452278,0.1310290900312598,0.18253609416254435,0.26428205173541736
15,20,200,0.7164331765587139,60.63064043741416,2769732,2769732,0.054695544550880736,0.09827376800354691,0.13099570644380035,0.18247433325679163,0.2642407279837905
15,20,300,0.716618620352177,60.65192541065314,2768760,2768760,0.05468296277033762,0.09826348256981465,0.13097848856527833,0.18244701599271876,0.264181799794854
15,30,50,0.7241643435310948,80.87293369773293,2076475,2076475,0.041214558326009225,0.07849552727579191,0.11342395164882794,0.16186229066085553,0.24870272938513588
15,30,100,0.7283037768124826,81.74125554841106,2054417,2054417,0.04053315368788323,0.0775524151133874,0.11259398651782963,0.1608247011195877,0.24775203865622217
15,30,150,0.7291981209216704,81.94224052371013,2049378,2049378,0.04038249654285349,0.07731809358742019,0.1123379874283807,0.16061117080401957,0.2474526417283683
15,30,200,0.7295345243778069,82.01972265881037,2047442,2047442,0.040287832329316285,0.07718606925129015,0.112238588443531,0.16046559560661547,0.24726658923671585
15,30,300,0.7297613749736087,82.06694004292702,2046264,2046264,0.04022501495408217,0.07709269185207773,0.11213215890031784,0.16034636781959707,0.24711962874780577
20,5,50,0.6706828744501832,26.961981387583982,6228423,6228423,0.0487046239473459,0.08421553898956445,0.10793261793555126,0.15000618936767782,0.21730155450264055
20,5,100,0.670778615074213,26.967029785345296,6227257,6227257,0.04866717400614749,0.08415663589924104,0.10787060819876232,0.14993535677104702,0.21722790628361732
20,5,150,0.6708380152373227,26.967696696200463,6227103,6227103,0.04865793933390856,0.08414297948821467,0.10785416589383538,0.14991674298626503,0.21720790550597927
20,5,200,0.6708539683719573,26.968008509994572,6227031,6227031,0.04865304187501235,0.08413640465255433,0.1078483469891189,0.14991173161013652,0.21720463572447288
