Anzahl_Slots,Max_Domains,Max_Events,Mean_Cosine_Prev_Pseudonym,Avg_Utility_ThirdParty,Total_Resets,Total_Segments,kNN_Accuracy_k1,kNN_Accuracy_k3,kNN_Accuracy_k5,kNN_Accuracy_k10,kNN_Accuracy_k20
5,30,700,0.5213520879936019,368.54157531706267,455667,455667,0.027544237348765654,0.05163200319531588,0.06645862000100951,0.0942552346340639,0.13284481869435355
5,30,800,0.5213005513610252,368.3782709506459,455869,455869,0.02726660509927194,0.051479701405447616,0.06625806975249468,0.0940401738218655,0.13290879616732
5,45,50,0.5007157114045105,320.68821873651325,523662,523662,0.03534149890578274,0.06372812997696987,0.08088805374459097,0.11126451795241969,0.15512296099392356
5,45,100,0.5165695174317892,354.7169652701795,473426,473426,0.030473611504226637,0.057519020924072614,0.0731666617380541,0.10200960656998137,0.14309944954438497
5,45,200,0.5225275376721442,366.4026644731818,458327,458327,0.028228753706414852,0.05363855936918401,0.06835949005840808,0.09671915466468264,0.1365291593120196
5,45,450,0.5211849344978124,368.8807726777493,455248,455248,0.027846360664956243,0.05193872350894457,0.0665351632516782,0.09465170632270763,0.13352941693318807
5,45,700,0.5215817249206759,368.5310612710674,455680,455680,0.02753467345505618,0.051586639747191014,0.06638869382022472,0.09419987710674158,0.13284322331460674
5,45,800,0.5213469118161689,368.45101244243375,455779,455779,0.027269795229705625,0.051540329852845346,0.06631064616842812,0.09410481834397812,0.133035966992775
5,50,50,0.5007157114045105,320.68821873651325,523662,523662,0.03534149890578274,0.06372812997696987,0.08088805374459097,0.11126451795241969,0.15512296099392356
5,50,100,0.5165695174317892,354.7169652701795,473426,473426,0.030473611504226637,0.057519020924072614,0.0731666617380541,0.10200960656998137,0.14309944954438497
5,50,200,0.5225275376721442,366.4026644731818,458327,458327,0.028228753706414852,0.05363855936918401,0.06835949005840808,0.09671915466468264,0.1365291593120196
5,50,450,0.5211827584786842,368.87104951017,455260,455260,0.027843430127839037,0.05193955102578746,0.06653999912138119,0.09465580108070114,0.13353468347757325
5,50,700,0.521504997955309,368.54723697493745,455660,455660,0.027540271254883026,0.05159548786375807,0.06640038625290787,0.09421937409471974,0.13286441645086247
5,50,800,0.5213469118161689,368.45101244243375,455779,455779,0.027269795229705625,0.051540329852845346,0.06631064616842812,0.09410481834397812,0.133035966992775
5,55,50,0.5007157114045105,320.68821873651325,523662,523662,0.03534149890578274,0.06372812997696987,0.08088805374459097,0.11126451795241969,0.15512296099392356
5,55,100,0.5165695174317892,354.7169652701795,473426,473426,0.030473611504226637,0.057519020924072614,0.0731666617380541,0.10200960656998137,0.14309944954438497
5,55,200,0.5225275376721442,366.4026644731818,458327,458327,0.028228753706414852,0.05363855936918401,0.06835949005840808,0.09671915466468264,0.1365291593120196
5,55,450,0.5211827584786842,368.87104951017,455260,455260,0.027843430127839037,0.05193955102578746,0.06653999912138119,0.09465580108070114,0.13353468347757325
5,55,700,0.521504997955309,368.54723697493745,455660,455660,0.027540271254883026,0.05159548786375807,0.06640038625290787,0.09421937409471974,0.13286441645086247
